creator;version;href;ns1:text;ns1:time;ns1:name;ns1:desc;ns1:type;lat;lon;ns1:ele;ns1:time2;ns2:hr;ns2:cad
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83804907;37.31923154555261135101318359375;161,6000061;2020-02-24T05:38:26.000Z;182;56
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83804463036358356475830078125;37.31936213560402393341064453125;162,3999939;2020-02-24T05:38:30.000Z;185;56
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83799987100064754486083984375;37,31966531;164,1999969;2020-02-24T05:38:39.000Z;188;56
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83785696;37.31997200287878513336181640625;165,1999969;2020-02-24T05:38:50.000Z;187;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83787993;37.32003453187644481658935546875;165,3999939;2020-02-24T05:38:52.000Z;187;41
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8380712;37,31986446;165,1999969;2020-02-24T05:39:01.000Z;184;30
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83811479;37,3197032;163,6000061;2020-02-24T05:39:05.000Z;183;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83813012577593326568603515625;37.31964175589382648468017578125;163;2020-02-24T05:39:06.000Z;184;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83823054097592830657958984375;37,3191919;159,1999969;2020-02-24T05:39:11.000Z;181;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83835576660931110382080078125;37.31864749453961849212646484375;155;2020-02-24T05:39:15.000Z;177;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8385032;37.31823627837002277374267578125;152,8000031;2020-02-24T05:39:18.000Z;174;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83862935192883014678955078125;37,31804442;152,1999969;2020-02-24T05:39:20.000Z;173;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83877486176788806915283203125;37.31793251819908618927001953125;151;2020-02-24T05:39:22.000Z;172;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83892515;37.31793570332229137420654296875;149,8000031;2020-02-24T05:39:24.000Z;172;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83904115;37,31805732;149;2020-02-24T05:39:26.000Z;173;53
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83919613622128963470458984375;37,3187785;148,3999939;2020-02-24T05:39:42.000Z;170;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83921088837087154388427734375;37.31889207847416400909423828125;148,3999939;2020-02-24T05:39:43.000Z;169;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8392502;37,31928527;148,6000061;2020-02-24T05:39:46.000Z;166;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83925556;37,31998516;150;2020-02-24T05:39:53.000Z;167;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83925078622996807098388671875;37.32027207501232624053955078125;150,1999969;2020-02-24T05:39:58.000Z;169;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83923687227070331573486328125;37,32055379;150,6000061;2020-02-24T05:40:07.000Z;172;55
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83923511;37.32075520791113376617431640625;150,8000031;2020-02-24T05:40:12.000Z;175;55
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83923478;37,32091371;150,8000031;2020-02-24T05:40:17.000Z;179;47
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83924508653581142425537109375;37.32102510519325733184814453125;150,3999939;2020-02-24T05:40:21.000Z;182;61
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83938707597553730010986328125;37.32194309122860431671142578125;148,8000031;2020-02-24T05:40:31.000Z;181;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83940350450575351715087890625;37.32210268266499042510986328125;148,6000061;2020-02-24T05:40:32.000Z;180;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83942169;37,32241189;147,1999969;2020-02-24T05:40:34.000Z;179;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83940426;37,32271297;146,8000031;2020-02-24T05:40:37.000Z;179;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8393429;37,32290508;147,1999969;2020-02-24T05:40:41.000Z;176;53
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83907049;37,3233391;146,1999969;2020-02-24T05:40:52.000Z;173;44
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83896488;37,32341722;146,8000031;2020-02-24T05:40:57.000Z;170;43
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8389332;37,32350456;146,8000031;2020-02-24T05:41:03.000Z;166;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8389332;37,32350456;146,8000031;2020-02-24T05:41:06.000Z;162;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83887083;37,32357278;146,8000031;2020-02-24T05:41:13.000Z;159;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83860312;37,32413689;147;2020-02-24T05:41:30.000Z;156;39
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83873522;37,32434928;146,3999939;2020-02-24T05:41:36.000Z;153;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83882381208240985870361328125;37,32430084;146;2020-02-24T05:41:40.000Z;150;60
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83886488340795040130615234375;37.32423034496605396270751953125;146;2020-02-24T05:41:44.000Z;147;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83889153786003589630126953125;37.32417301274836063385009765625;146;2020-02-24T05:41:47.000Z;144;60
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83890930749475955963134765625;37.32414736412465572357177734375;146;2020-02-24T05:41:48.000Z;143;60
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83900117315351963043212890625;37,3240249;146;2020-02-24T05:41:52.000Z;146;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83915070630609989166259765625;37.32387377880513668060302734375;146;2020-02-24T05:41:57.000Z;143;33
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83939260803163051605224609375;37,32364755;145,3999939;2020-02-24T05:42:04.000Z;142;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83946117199957370758056640625;37,32350372;144,8000031;2020-02-24T05:42:06.000Z;143;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83951079286634922027587890625;37,32332502;144;2020-02-24T05:42:08.000Z;140;49
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83960768766701221466064453125;37.32268405146896839141845703125;144,8000031;2020-02-24T05:42:17.000Z;143;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83960174;37.32254222966730594635009765625;145;2020-02-24T05:42:20.000Z;143;30
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8395786;37,32232489;146;2020-02-24T05:42:25.000Z;144;50
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8395672;37,32228633;146,1999969;2020-02-24T05:42:26.000Z;147;56
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83954122;37,32221089;146,6000061;2020-02-24T05:42:28.000Z;150;56
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83952177;37,32213864;147;2020-02-24T05:42:30.000Z;154;52
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83949629;37,32205482;147,1999969;2020-02-24T05:42:32.000Z;158;38
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83946687169373035430908203125;37.32196689583361148834228515625;147,8000031;2020-02-24T05:42:34.000Z;161;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83944809623062610626220703125;37.32183915562927722930908203125;148;2020-02-24T05:42:37.000Z;163;45
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,8394237;37.32169213704764842987060546875;148,3999939;2020-02-24T05:42:41.000Z;165;46
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83938674069941043853759765625;37,32146155;148,6000061;2020-02-24T05:42:47.000Z;169;40
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83938020281493663787841796875;37.32134160585701465606689453125;148,6000061;2020-02-24T05:42:50.000Z;170;40
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83935673348605632781982421875;37,32109878;149;2020-02-24T05:42:57.000Z;173;57
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83931918255984783172607421875;37.32075872831046581268310546875;149,8000031;2020-02-24T05:43:07.000Z;174;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83931297995150089263916015625;37,32056921;149,6000061;2020-02-24T05:43:11.000Z;174;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83933419;37.32007409445941448211669921875;149,1999969;2020-02-24T05:43:15.000Z;171;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83935019560158252716064453125;37.31964846141636371612548828125;147,8000031;2020-02-24T05:43:18.000Z;167;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55.83935203962028026580810546875;37.31930362991988658905029296875;148;2020-02-24T05:43:21.000Z;164;0
Garmin Connect;1,1;connect.garmin.com;Garmin Connect;2020-02-24T04:50:47.000Z;Лыжи в Красногорске;16 кругов по 1,4 км без остановок + 2 по 600 м. На стадион не пускали, поэтому было много подъёмов, на них каша. В 9 утра проехал ратрак, выглянуло солнышко, и стало приятнее кататься. Готовимся к марафону в Дёмино;skate_skiing_ws;55,83933838;37.31905502267181873321533203125;148,1999969;2020-02-24T05:43:24.000Z;162;0
